budget,revenue,runtime,rating,votes,year,roi,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War,genre_Western,label
1.6457197552770957,3.046857797804175,-0.08043582427284726,1.1185836113933898,2.6662555053200725,0.1592392062449709,0.686392407223198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.028127797612634,3.416072106026989,0.7236165788196084,-0.03420208611865286,0.23691808228068933,-0.4096753952938115,0.6192119353641848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.6457197552770957,0.8829787284983607,0.02007072611370969,-0.7258735046258791,0.33972127801636093,0.7281538077837533,-0.3207360486755753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.028127797612634,1.9329066394735583,0.2713371020801021,0.08107648363255099,0.8549611042630009,0.8094273222892936,0.010118633747529738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.028127797612634,1.5940503213853372,-0.4824620258190751,-1.3022663533819003,-0.4080495862038219,-0.16585485177719045,-0.12903988781489434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.6457197552770957,1.1690864392861318,-0.2814489250459612,-0.4953163651234703,0.3495120585626154,0.7281538077837533,-0.18757370098538756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.028127797612634,1.7402741045008085,1.3266558811389502,0.5421907626373684,0.7080993960691843,0.3217862352560516,-0.06898999531055591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.219331818780403,2.522593032721265,1.1256427803658362,0.5421907626373684,0.7264571095934114,-0.32840188078827115,0.17307774421115937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.028127797612634,2.0856475982426006,0.5728567532397729,-0.03420208611865286,-0.3505287504945771,0.5656067787726726,0.07284494242091036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.028127797612634,3.362831927544923,0.6231100284330514,0.31163362313495974,1.6553574139193015,0.4030597497615919,0.5973477288264895,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.028127797612634,1.7837707022480946,-1.3367677041048092,-0.14948065586985773,0.011730129716837194,0.3217862352560516,-0.051127196500554445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
